t_sec,target_kbps,loss_based_kbps,delay_based_kbps,fraction_loss,rtt_ms
42.901,7994,7994,7994,0,3
42.925,7994,7994,7994,0,3
42.933,7994,7994,7994,0,3
42.958,7994,7994,7994,0,2
42.983,8025,8025,8025,0,18
43.000,8025,8025,8025,0,18
43.026,8025,8025,8025,0,2
43.034,8057,8057,8057,0,8
43.075,8057,8057,8057,0,9
43.085,8088,8088,8088,0,9
43.101,8088,8088,8088,0,9
43.125,8088,8088,8088,0,10
43.132,8088,8088,8088,0,12
43.135,8119,8119,8119,0,12
43.152,8119,8119,8119,0,12
43.168,8119,8119,8119,0,12
43.175,8119,8119,8119,0,12
43.186,8119,8119,8119,0,30
43.236,8119,8119,8119,0,25
43.237,8152,8152,8152,0,25
43.252,8152,8152,8152,0,25
43.273,8152,8152,8152,0,10
43.275,8152,8152,8152,0,10
43.308,8152,8152,8152,0,19
43.338,8183,8183,8183,0,19
43.351,8183,8183,8183,0,19
43.377,8183,8183,8183,0,9
43.414,8183,8183,8183,0,8
43.438,8215,8215,8215,0,8
43.450,8215,8215,8215,0,8
43.477,8215,8215,8215,0,22
43.489,8247,8247,8247,0,22
43.518,8247,8247,8247,0,23
43.552,8247,8247,8247,0,3
43.576,8247,8247,8247,0,2
43.591,8280,8280,8280,0,2
43.601,8280,8280,8280,0,2
43.624,8280,8280,8280,0,2
43.626,8280,8280,8280,0,2
43.640,8280,8280,8280,0,28
43.676,8280,8280,8280,0,4
43.690,8312,8312,8312,0,4
43.702,8312,8312,8312,0,4
43.725,8312,8312,8312,0,3
43.741,8312,8312,8312,0,2
43.791,8344,8344,8344,0,2
43.800,8344,8344,8344,0,3
43.801,8344,8344,8344,0,3
43.825,8344,8344,8344,0,3
43.852,8344,8344,8344,0,2
43.892,8377,8377,8377,0,2
43.900,8377,8377,8377,0,2
43.927,8377,8377,8377,0,23
43.974,8377,8377,8377,0,48
43.993,8377,8377,8377,0,50
44.026,8377,8377,8377,0,20
44.043,8377,8377,8377,0,20
44.051,8377,8377,8377,0,20
44.076,8377,8377,8377,0,4
44.093,8377,8377,8377,0,13
44.114,8377,8377,8377,0,15
44.144,8409,8409,8409,0,15
44.151,8409,8409,8409,0,15
44.177,8409,8409,8409,0,14
44.200,8409,8409,8409,0,4
44.245,8442,8442,8442,0,2
44.250,8442,8442,8442,0,2
44.277,8442,8442,8442,0,10
44.295,8463,8463,8463,0,10
44.327,8463,8463,8463,0,13
44.362,8463,8463,8463,0,2
44.396,8495,8495,8495,0,2
44.401,8495,8495,8495,0,2
44.426,8495,8495,8495,0,12
44.447,8495,8495,8495,0,13
44.476,8495,8495,8495,0,3
44.526,8495,8495,8495,0,2
44.598,8528,8528,8528,0,14
44.601,8528,8528,8528,0,14
44.627,8528,8528,8528,0,24
44.675,8528,8528,8528,0,8
44.699,8562,8562,8562,0,27
44.702,8562,8562,8562,0,27
44.726,8562,8562,8562,0,16
44.746,8562,8562,8562,0,15
44.783,8562,8562,8562,0,12
44.849,8562,8562,8562,0,13
44.851,8596,8596,8596,0,13
44.852,8596,8596,8596,0,13
44.875,8596,8596,8596,0,17
44.901,8596,8596,8596,0,2
44.954,8630,8630,8630,0,2
44.958,8630,8630,8630,0,3
44.976,8630,8630,8630,0,3
44.991,8630,8630,8630,0,3
45.002,8630,8630,8630,0,3
45.027,8630,8630,8630,0,15
45.050,8630,8630,8630,0,2
45.053,8664,8664,8664,0,2
45.076,8664,8664,8664,0,15
45.097,8664,8664,8664,0,3
45.102,8664,8664,8664,0,3
45.151,8664,8664,8664,0,2
45.155,8665,8665,8665,0,2
45.177,8665,8665,8665,0,2
45.201,8665,8665,8665,0,5
45.226,8665,8665,8665,0,15
45.251,8665,8665,8665,0,8
45.302,8665,8665,8665,0,38
45.306,8665,8665,8665,0,39
45.356,8665,8665,8665,0,11
45.401,8665,8665,8665,0,10
45.407,8699,8699,8699,0,10
45.427,8699,8699,8699,0,10
45.448,8699,8699,8699,0,3
45.451,8699,8699,8699,0,3
45.475,8699,8699,8699,0,2
45.502,8699,8699,8699,0,23
45.509,8733,8733,8733,0,23
45.525,8733,8733,8733,0,23
45.552,8733,8733,8733,0,2
45.601,8733,8733,8733,0,28
45.610,8766,8766,8766,0,28
45.744,8766,8766,8766,0,28
45.745,8858,8858,8858,0,149
45.750,8858,8858,8858,0,149
45.777,8858,8858,8858,0,4
45.796,8893,8893,8893,0,4
45.800,8893,8893,8893,0,4
45.827,8893,8893,8893,0,2
45.841,8893,8893,8893,0,2
45.847,8928,8928,8928,0,2
45.850,8928,8928,8928,0,2
45.871,8928,8928,8928,0,3
45.877,8928,8928,8928,0,3
45.896,8961,8961,8961,0,3
45.900,8961,8961,8961,0,3
45.908,8961,8961,8961,0,31
45.927,8961,8961,8961,0,31
45.977,8961,8961,8961,0,21
45.999,8961,8961,8961,0,13
46.050,8961,8961,8961,0,20
46.051,8997,8997,8997,0,20
46.052,8997,8997,8997,0,20
46.075,8997,8997,8997,0,20
46.084,8997,8997,8997,0,20
46.120,8997,8997,8997,0,4
46.151,9033,9033,9033,0,4
46.177,9033,9033,9033,0,4
46.191,9033,9033,9033,0,6
46.200,9033,9033,9033,0,6
46.250,9033,9033,9033,0,32
46.253,9068,9068,9068,0,32
46.263,9068,9068,9068,0,4
46.277,9068,9068,9068,0,4
46.297,9068,9068,9068,0,4
46.301,9068,9068,9068,0,4
46.303,9104,9104,9104,0,4
46.326,9104,9104,9104,0,32
46.350,9104,9104,9104,0,33
46.377,9104,9104,9104,0,5
46.426,9104,9104,9104,0,4
46.451,9104,9104,9104,0,13
46.501,9104,9104,9104,0,14
46.507,9139,9139,9139,0,14
46.527,9139,9139,9139,0,24
46.551,9139,9139,9139,0,12
46.575,9139,9139,9139,0,13
46.602,9139,9139,9139,0,2
46.609,9176,9176,9176,0,2
46.626,9176,9176,9176,0,18
46.650,9176,9176,9176,0,18
46.650,9176,9176,9176,0,14
46.702,9176,9176,9176,0,16
46.711,9212,9212,9212,0,16
46.726,9212,9212,9212,0,16
46.752,9212,9212,9212,0,3
46.760,9247,9247,9247,0,3
46.776,9247,9247,9247,0,3
46.802,9247,9247,9247,0,34
46.811,9247,9247,9247,0,34
46.827,9247,9247,9247,0,34
46.850,9247,9247,9247,0,23
46.859,9247,9247,9247,0,8
46.861,9283,9283,9283,0,8
46.877,9283,9283,9283,0,8
46.895,9283,9283,9283,0,2
46.901,9283,9283,9283,0,2
46.963,9320,9320,9320,0,5
46.975,9320,9320,9320,0,5
47.001,9320,9320,9320,0,5
47.013,9320,9320,9320,0,11
47.051,9320,9320,9320,0,9
47.065,9357,9357,9357,0,9
47.076,9357,9357,9357,0,9
47.102,9357,9357,9357,0,9
47.115,9357,9357,9357,0,14
47.142,9357,9357,9357,0,13
47.165,9393,9393,9393,0,17
47.176,9393,9393,9393,0,17
47.200,9393,9393,9393,0,17
47.214,9393,9393,9393,0,2
47.216,9430,9430,9430,0,2
47.226,9430,9430,9430,0,2
47.252,9430,9430,9430,0,2
47.267,9467,9467,9467,0,38
47.276,9467,9467,9467,0,38
47.301,9467,9467,9467,0,38
47.318,9504,9504,9504,0,23
47.326,9504,9504,9504,0,23
47.351,9504,9504,9504,0,23
47.354,9504,9504,9504,0,22
47.402,9504,9504,9504,0,19
47.419,9504,9504,9504,0,19
47.426,9504,9504,9504,0,19
47.452,9504,9504,9504,0,4
47.495,9504,9504,9504,0,17
47.520,9542,9542,9542,0,17
47.527,9542,9542,9542,0,17
47.551,9542,9542,9542,0,4
47.565,9542,9542,9542,0,4
47.622,9542,9542,9542,0,4
47.626,9542,9542,9542,0,4
47.639,9542,9542,9542,0,15
47.651,9542,9542,9542,0,15
47.671,9543,9543,9543,0,16
47.675,9543,9543,9543,0,16
47.702,9543,9543,9543,0,15
47.722,9580,9580,9580,0,18
47.725,9580,9580,9580,0,18
47.740,9580,9580,9580,0,17
47.751,9580,9580,9580,0,17
47.773,9617,9617,9617,0,19
47.777,9617,9617,9617,0,19
47.800,9617,9617,9617,0,19
47.811,9617,9617,9617,0,4
47.846,9617,9617,9617,0,2
47.875,9656,9656,9656,0,11
47.876,9656,9656,9656,0,11
47.901,9656,9656,9656,0,9
47.952,9656,9656,9656,0,3
47.976,9693,9693,9693,0,3
47.976,9693,9693,9693,0,3
48.002,9693,9693,9693,0,3
48.026,9693,9693,9693,0,7
48.077,9693,9693,9693,0,2
48.126,9693,9693,9693,0,3
48.128,9730,9730,9730,0,3
48.152,9730,9730,9730,0,4
48.175,9730,9730,9730,0,40
48.178,9768,9768,9768,0,40
48.202,9768,9768,9768,0,40
48.226,9768,9768,9768,0,38
48.229,9806,9806,9806,0,38
48.251,9806,9806,9806,0,24
48.276,9806,9806,9806,0,24
48.327,9806,9806,9806,0,28
48.330,9845,9845,9845,0,28
48.352,9845,9845,9845,0,28
48.375,9845,9845,9845,0,24
48.376,9845,9845,9845,0,24
48.412,9845,9845,9845,0,29
48.445,9845,9845,9845,0,2
48.476,9845,9845,9845,0,6
48.481,9845,9845,9845,0,6
48.502,9845,9845,9845,0,6
48.516,9845,9845,9845,0,2
48.526,9845,9845,9845,0,2
48.551,9845,9845,9845,0,17
48.582,9883,9883,9883,0,17
48.588,9883,9883,9883,0,24
48.601,9883,9883,9883,0,24
48.626,9883,9883,9883,0,24
48.631,9921,9921,9921,0,24
48.650,9921,9921,9921,0,40
48.677,9921,9921,9921,0,24
48.682,9960,9960,9960,0,24
48.691,9960,9960,9960,0,23
48.700,9960,9960,9960,0,23
48.726,9960,9960,9960,0,29
48.752,9960,9960,9960,0,2
48.761,9960,9960,9960,0,5
48.826,9960,9960,9960,0,3
48.833,9999,9999,9999,0,3
48.851,9999,9999,9999,0,12
48.869,9999,9999,9999,0,12
48.875,9999,9999,9999,0,12
48.904,9999,9999,9999,0,4
48.926,9999,9999,9999,0,2
48.933,9999,9999,9999,0,2
48.951,9999,9999,9999,0,2
48.975,9999,9999,9999,0,2
48.977,9999,9999,9999,0,2
49.001,9999,9999,9999,0,11
49.046,9999,9999,9999,0,14
49.084,10038,10038,10038,0,14
49.101,10038,10038,10038,0,16
49.127,10038,10038,10038,0,25
49.176,10038,10038,10038,0,8
49.185,10038,10038,10038,0,8
49.201,10038,10038,10038,0,9
49.226,10038,10038,10038,0,9
49.236,10038,10038,10038,0,6
49.286,10039,10039,10039,0,6
49.290,10039,10039,10039,0,24
49.302,10039,10039,10039,0,24
49.325,10039,10039,10039,0,20
49.376,10039,10039,10039,0,10
49.387,10078,10078,10078,0,10
49.397,10078,10078,10078,0,11
49.401,10078,10078,10078,0,11
49.427,10078,10078,10078,0,2
49.472,10078,10078,10078,0,6
49.500,10078,10078,10078,0,4
49.537,10078,10078,10078,0,39
49.590,10078,10078,10078,0,62
49.640,4719,4719,4719,0,38
49.675,4719,4719,4719,0,30
49.690,4720,4720,4720,0,34
49.702,4720,4720,4720,0,34
49.715,4720,4720,4720,0,40
49.727,4720,4720,4720,0,40
49.740,4738,4738,4738,0,40
49.749,4738,4738,4738,0,26
49.751,4738,4738,4738,0,26
49.775,4738,4738,4738,0,26
49.785,4738,4738,4738,0,22
49.791,4757,4757,4757,0,22
49.801,4757,4757,4757,0,22
49.818,4757,4757,4757,0,16
49.826,4757,4757,4757,0,16
49.842,4775,4775,4775,0,16
49.851,4775,4775,4775,0,16
49.877,4775,4775,4775,0,3
49.888,4775,4775,4775,0,3
49.892,4794,4794,4794,0,3
49.901,4794,4794,4794,0,3
49.925,4794,4794,4794,0,11
49.942,4812,4812,4812,0,11
49.951,4812,4812,4812,0,11
49.976,4812,4812,4812,0,11
49.993,4831,4831,4831,0,11
50.001,4831,4831,4831,0,11
50.026,4831,4831,4831,0,10
50.044,4831,4831,4831,0,2
50.052,4831,4831,4831,0,2
50.075,4831,4831,4831,0,2
50.095,4831,4831,4831,0,11
50.101,4831,4831,4831,0,11
50.126,4831,4831,4831,0,7
50.146,4832,4832,4832,0,7
50.150,4832,4832,4832,0,7
50.176,4832,4832,4832,0,3
50.197,4851,4851,4851,0,5
50.201,4851,4851,4851,0,5
50.225,4851,4851,4851,0,2
50.246,4870,4870,4870,0,2
50.251,4870,4870,4870,0,2
50.270,4870,4870,4870,0,2
50.276,4870,4870,4870,0,2
50.296,4889,4889,4889,0,7
50.302,4889,4889,4889,0,7
50.325,4889,4889,4889,0,3
50.347,4908,4908,4908,0,3
50.351,4908,4908,4908,0,3
50.377,4908,4908,4908,0,3
50.398,4927,4927,4927,0,2
50.401,4927,4927,4927,0,2
50.426,4927,4927,4927,0,2
50.447,4927,4927,4927,0,3
50.449,4946,4946,4946,0,3
50.451,4946,4946,4946,0,3
50.477,4946,4946,4946,0,3
50.499,4965,4965,4965,0,4
50.501,4965,4965,4965,0,4
50.517,4965,4965,4965,0,2
50.525,4965,4965,4965,0,2
50.550,4985,4985,4985,0,2
50.551,4985,4985,4985,0,2
50.577,4985,4985,4985,0,2
50.601,4985,4985,4985,0,2
50.601,5004,5004,5004,0,2
50.628,5004,5004,5004,0,2
50.651,5004,5004,5004,0,3
50.652,5024,5024,5024,0,3
50.676,5024,5024,5024,0,3
50.696,5024,5024,5024,0,2
50.725,5024,5024,5024,0,3
50.752,5024,5024,5024,0,2
50.752,5044,5044,5044,0,2
50.777,5044,5044,5044,0,2
50.800,5044,5044,5044,0,2
50.803,5063,5063,5063,0,2
50.827,5063,5063,5063,0,14
50.851,5063,5063,5063,0,14
50.853,5083,5083,5083,0,14
50.872,5083,5083,5083,0,2
50.901,5083,5083,5083,0,3
50.905,5103,5103,5103,0,3
50.925,5103,5103,5103,0,3
50.941,5103,5103,5103,0,2
50.951,5103,5103,5103,0,2
50.954,5123,5123,5123,0,2
50.976,5123,5123,5123,0,2
51.001,5123,5123,5123,0,2
51.004,5143,5143,5143,0,2
51.013,5143,5143,5143,0,2
51.027,5143,5143,5143,0,2
51.051,5143,5143,5143,0,2
51.055,5163,5163,5163,0,2
51.075,5163,5163,5163,0,2
51.101,5163,5163,5163,0,2
51.106,5183,5183,5183,0,2
51.127,5183,5183,5183,0,3
51.150,5183,5183,5183,0,3
51.154,5183,5183,5183,0,2
51.157,5203,5203,5203,0,2
51.176,5203,5203,5203,0,2
51.188,5203,5203,5203,0,3
51.201,5203,5203,5203,0,3
51.207,5223,5223,5223,0,3
51.226,5223,5223,5223,0,3
51.250,5223,5223,5223,0,2
51.258,5244,5244,5244,0,2
51.277,5244,5244,5244,0,8
51.295,5244,5244,5244,0,4
51.307,5264,5264,5264,0,4
51.327,5264,5264,5264,0,4
51.330,5264,5264,5264,0,2
51.350,5264,5264,5264,0,2
51.358,5285,5285,5285,0,2
51.364,5285,5285,5285,0,8
51.377,5285,5285,5285,0,8
51.400,5285,5285,5285,0,8
51.409,5285,5285,5285,0,2
51.434,5285,5285,5285,0,8
51.459,5305,5305,5305,0,8
51.472,5305,5305,5305,0,2
51.476,5305,5305,5305,0,2
51.501,5305,5305,5305,0,2
51.510,5326,5326,5326,0,2
51.526,5326,5326,5326,0,4
51.551,5326,5326,5326,0,4
51.559,5346,5346,5346,0,2
51.577,5346,5346,5346,0,8
51.600,5346,5346,5346,0,9
51.610,5367,5367,5367,0,2
51.627,5367,5367,5367,0,2
51.645,5367,5367,5367,0,2
51.651,5367,5367,5367,0,2
51.660,5388,5388,5388,0,2
51.675,5388,5388,5388,0,2
51.684,5388,5388,5388,0,2
51.701,5388,5388,5388,0,2
51.710,5409,5409,5409,0,2
51.801,5409,5409,5409,0,5
51.811,5430,5430,5430,0,5
51.823,5430,5430,5430,0,2
51.826,5430,5430,5430,0,2
51.851,5430,5430,5430,0,2
51.861,5451,5451,5451,0,2
51.875,5451,5451,5451,0,2
51.894,5451,5451,5451,0,6
51.902,5451,5451,5451,0,6
51.912,5472,5472,5472,0,3
51.925,5472,5472,5472,0,3
51.951,5472,5472,5472,0,3
51.963,5493,5493,5493,0,16
51.976,5493,5493,5493,0,16
52.001,5493,5493,5493,0,4
52.014,5515,5515,5515,0,4
52.027,5515,5515,5515,0,2
52.052,5515,5515,5515,0,5
52.063,5536,5536,5536,0,5
52.075,5536,5536,5536,0,5
52.101,5536,5536,5536,0,3
52.114,5558,5558,5558,0,3
52.127,5558,5558,5558,0,3
52.142,5558,5558,5558,0,3
52.151,5558,5558,5558,0,3
52.164,5579,5579,5579,0,2
52.177,5579,5579,5579,0,2
52.200,5579,5579,5579,0,2
52.211,5579,5579,5579,0,5
52.246,5579,5579,5579,0,6
52.267,5601,5601,5601,0,6
52.277,5601,5601,5601,0,6
52.301,5601,5601,5601,0,2
52.317,5623,5623,5623,0,2
52.326,5623,5623,5623,0,2
52.351,5623,5623,5623,0,2
52.368,5645,5645,5645,0,2
52.376,5645,5645,5645,0,2
52.401,5645,5645,5645,0,2
52.419,5667,5667,5667,0,2
52.426,5667,5667,5667,0,2
52.451,5667,5667,5667,0,3
52.459,5667,5667,5667,0,2
52.470,5689,5689,5689,0,2
52.475,5689,5689,5689,0,2
52.501,5689,5689,5689,0,2
52.519,5711,5711,5711,0,2
52.526,5711,5711,5711,0,2
52.552,5711,5711,5711,0,7
52.569,5733,5733,5733,0,7
52.576,5733,5733,5733,0,7
52.600,5733,5733,5733,0,4
52.620,5756,5756,5756,0,4
52.626,5756,5756,5756,0,2
52.652,5756,5756,5756,0,5
52.670,5778,5778,5778,0,2
52.675,5778,5778,5778,0,2
52.702,5778,5778,5778,0,2
52.720,5800,5800,5800,0,2
52.725,5800,5800,5800,0,2
52.751,5800,5800,5800,0,2
52.771,5823,5823,5823,0,2
52.777,5823,5823,5823,0,2
52.801,5823,5823,5823,0,2
52.810,5823,5823,5823,0,2
52.822,5846,5846,5846,0,2
52.826,5846,5846,5846,0,2
52.852,5846,5846,5846,0,2
52.872,5868,5868,5868,0,2
52.875,5868,5868,5868,0,2
52.902,5868,5868,5868,0,2
52.921,5868,5868,5868,0,14
52.922,5891,5891,5891,0,14
52.926,5891,5891,5891,0,14
52.951,5891,5891,5891,0,14
52.974,5915,5915,5915,0,2
52.976,5915,5915,5915,0,2
52.990,5915,5915,5915,0,10
53.001,5915,5915,5915,0,10
53.024,5937,5937,5937,0,9
53.026,5937,5937,5937,0,9
53.051,5937,5937,5937,0,6
53.074,5960,5960,5960,0,3
53.077,5960,5960,5960,0,3
53.095,5960,5960,5960,0,15
53.100,5960,5960,5960,0,15
53.125,5984,5984,5984,0,15
53.126,5984,5984,5984,0,15
53.133,5984,5984,5984,0,2
53.151,5984,5984,5984,0,2
53.166,5984,5984,5984,0,2
53.175,6007,6007,6007,0,2
53.177,6007,6007,6007,0,2
53.199,6007,6007,6007,0,12
53.200,6007,6007,6007,0,12
53.226,6030,6030,6030,0,2
53.227,6030,6030,6030,0,2
53.250,6030,6030,6030,0,2
53.276,6054,6054,6054,0,2
53.277,6054,6054,6054,0,2
53.301,6054,6054,6054,0,6
53.325,6054,6054,6054,0,2
53.328,6078,6078,6078,0,2
53.351,6078,6078,6078,0,3
53.376,6078,6078,6078,0,3
53.377,6101,6101,6101,0,3
53.402,6101,6101,6101,0,4
53.426,6101,6101,6101,0,4
53.427,6125,6125,6125,0,4
53.450,6125,6125,6125,0,4
53.476,6125,6125,6125,0,8
53.478,6149,6149,6149,0,8
53.501,6149,6149,6149,0,17
53.525,6149,6149,6149,0,17
53.528,6172,6172,6172,0,17
53.552,6172,6172,6172,0,11
53.577,6172,6172,6172,0,3
53.578,6196,6196,6196,0,3
53.600,6196,6196,6196,0,3
53.627,6196,6196,6196,0,9
53.629,6220,6220,6220,0,9
53.650,6220,6220,6220,0,8
53.677,6220,6220,6220,0,13
53.680,6245,6245,6245,0,13
53.700,6245,6245,6245,0,13
53.726,6245,6245,6245,0,2
53.730,6269,6269,6269,0,2
53.752,6269,6269,6269,0,2
53.764,6269,6269,6269,0,4
53.776,6269,6269,6269,0,4
53.780,6293,6293,6293,0,4
53.799,6293,6293,6293,0,19
53.801,6293,6293,6293,0,19
53.825,6293,6293,6293,0,20
53.831,6318,6318,6318,0,20
53.852,6318,6318,6318,0,20
53.868,6318,6318,6318,0,20
53.876,6318,6318,6318,0,20
53.881,6342,6342,6342,0,20
53.901,6342,6342,6342,0,3
53.927,6342,6342,6342,0,2
53.931,6367,6367,6367,0,2
53.951,6367,6367,6367,0,2
53.975,6367,6367,6367,0,4
53.976,6367,6367,6367,0,4
53.982,6392,6392,6392,0,4
54.001,6392,6392,6392,0,2
54.027,6392,6392,6392,0,6
54.031,6416,6416,6416,0,6
54.047,6416,6416,6416,0,2
54.050,6416,6416,6416,0,2
54.077,6416,6416,6416,0,2
54.082,6441,6441,6441,0,2
54.100,6441,6441,6441,0,16
54.127,6441,6441,6441,0,2
54.133,6466,6466,6466,0,2
54.150,6466,6466,6466,0,3
54.175,6466,6466,6466,0,18
54.184,6492,6492,6492,0,18
54.201,6492,6492,6492,0,18
54.220,6492,6492,6492,0,7
54.226,6492,6492,6492,0,7
54.234,6517,6517,6517,0,4
54.252,6517,6517,6517,0,4
54.276,6517,6517,6517,0,6
54.284,6542,6542,6542,0,6
54.301,6542,6542,6542,0,5
54.325,6542,6542,6542,0,5
54.327,6542,6542,6542,0,5
54.336,6568,6568,6568,0,2
54.350,6568,6568,6568,0,2
54.361,6568,6568,6568,0,2
54.377,6568,6568,6568,0,2
54.386,6594,6594,6594,0,2
54.394,6594,6594,6594,0,2
54.400,6594,6594,6594,0,2
54.426,6594,6594,6594,0,2
54.438,6620,6620,6620,0,2
54.451,6620,6620,6620,0,2
54.476,6620,6620,6620,0,2
54.487,6645,6645,6645,0,3
54.502,6645,6645,6645,0,3
54.526,6645,6645,6645,0,2
54.538,6671,6671,6671,0,2
54.552,6671,6671,6671,0,16
54.575,6671,6671,6671,0,16
54.589,6697,6697,6697,0,5
54.600,6697,6697,6697,0,5
54.605,6697,6697,6697,0,2
54.626,6697,6697,6697,0,2
54.639,6723,6723,6723,0,2
54.652,6723,6723,6723,0,2
54.675,6723,6723,6723,0,2
54.690,6750,6750,6750,0,3
54.701,6750,6750,6750,0,2
54.727,6750,6750,6750,0,3
54.740,6776,6776,6776,0,3
54.752,6776,6776,6776,0,3
54.775,6776,6776,6776,0,2
54.792,6803,6803,6803,0,2
54.802,6803,6803,6803,0,2
54.817,6803,6803,6803,0,19
54.825,6803,6803,6803,0,19
54.841,6829,6829,6829,0,3
54.851,6829,6829,6829,0,3
54.875,6829,6829,6829,0,2
54.887,6829,6829,6829,0,11
54.892,6855,6855,6855,0,11
54.902,6855,6855,6855,0,11
54.926,6855,6855,6855,0,11
54.943,6882,6882,6882,0,16
54.951,6882,6882,6882,0,16
54.958,6882,6882,6882,0,13
54.975,6882,6882,6882,0,2
54.993,6909,6909,6909,0,2
55.000,6909,6909,6909,0,2
55.025,6909,6909,6909,0,7
55.044,6936,6936,6936,0,8
55.052,6936,6936,6936,0,8
55.076,6936,6936,6936,0,8
55.093,6962,6962,6962,0,2
55.101,6962,6962,6962,0,2
55.126,6962,6962,6962,0,2
55.144,6990,6990,6990,0,2
55.194,7017,7017,7017,0,2
55.201,7017,7017,7017,0,2
55.226,7017,7017,7017,0,3
55.245,7044,7044,7044,0,3
55.251,7044,7044,7044,0,3
55.273,7044,7044,7044,0,17
55.277,7044,7044,7044,0,17
55.296,7072,7072,7072,0,17
55.301,7072,7072,7072,0,2
55.325,7072,7072,7072,0,2
55.344,7072,7072,7072,0,5
55.346,7099,7099,7099,0,5
55.351,7099,7099,7099,0,5
55.377,7099,7099,7099,0,5
55.396,7126,7126,7126,0,5
55.400,7126,7126,7126,0,5
55.417,7126,7126,7126,0,10
55.426,7126,7126,7126,0,10
55.447,7154,7154,7154,0,3
55.451,7154,7154,7154,0,3
55.475,7154,7154,7154,0,3
55.483,7154,7154,7154,0,9
55.497,7182,7182,7182,0,9
55.502,7182,7182,7182,0,9
55.517,7182,7182,7182,0,14
55.525,7182,7182,7182,0,14
55.548,7210,7210,7210,0,14
55.551,7210,7210,7210,0,14
55.577,7210,7210,7210,0,14
55.588,7210,7210,7210,0,2
55.597,7238,7238,7238,0,2
55.648,7266,7266,7266,0,3
55.652,7266,7266,7266,0,3
55.659,7266,7266,7266,0,2
55.676,7266,7266,7266,0,2
55.691,7266,7266,7266,0,8
55.698,7294,7294,7294,0,8
55.702,7294,7294,7294,0,8
55.726,7294,7294,7294,0,8
55.729,7294,7294,7294,0,2
55.749,7320,7320,7320,0,2
55.800,7348,7348,7348,0,2
55.802,7348,7348,7348,0,2
55.826,7348,7348,7348,0,3
55.851,7377,7377,7377,0,3
55.851,7377,7377,7377,0,4
55.877,7377,7377,7377,0,2
55.901,7377,7377,7377,0,2
55.902,7407,7407,7407,0,2
55.907,7407,7407,7407,0,2
55.926,7407,7407,7407,0,14
55.952,7407,7407,7407,0,5
55.952,7435,7435,7435,0,5
55.973,7435,7435,7435,0,4
55.976,7435,7435,7435,0,4
56.000,7435,7435,7435,0,4
56.005,7465,7465,7465,0,4
56.027,7465,7465,7465,0,19
56.044,7465,7465,7465,0,14
56.051,7465,7465,7465,0,14
56.054,7494,7494,7494,0,14
56.100,7494,7494,7494,0,2
56.106,7524,7524,7524,0,2
56.126,7524,7524,7524,0,2
56.148,7524,7524,7524,0,2
56.151,7524,7524,7524,0,2
56.156,7553,7553,7553,0,2
56.177,7553,7553,7553,0,24
56.200,7553,7553,7553,0,19
56.208,7583,7583,7583,0,19
56.227,7583,7583,7583,0,19
56.252,7583,7583,7583,0,14
56.257,7612,7612,7612,0,12
56.276,7612,7612,7612,0,12
56.302,7612,7612,7612,0,3
56.308,7642,7642,7642,0,3
56.325,7642,7642,7642,0,9
56.352,7642,7642,7642,0,8
56.359,7671,7671,7671,0,8
56.375,7671,7671,7671,0,34
56.402,7671,7671,7671,0,34
56.409,7671,7671,7671,0,24
56.425,7671,7671,7671,0,24
56.451,7671,7671,7671,0,2
56.460,7671,7671,7671,0,2
56.476,7671,7671,7671,0,2
56.500,7671,7671,7671,0,3
56.502,7671,7671,7671,0,3
56.511,7671,7671,7671,0,15
56.550,7671,7671,7671,0,3
56.562,7701,7701,7701,0,7
56.577,7701,7701,7701,0,7
56.601,7701,7701,7701,0,7
56.605,7701,7701,7701,0,20
56.612,7731,7731,7731,0,20
56.626,7731,7731,7731,0,20
56.641,7731,7731,7731,0,15
56.651,7731,7731,7731,0,15
56.664,7762,7762,7762,0,15
56.676,7762,7762,7762,0,15
56.701,7762,7762,7762,0,2
56.713,7792,7792,7792,0,2
56.725,7792,7792,7792,0,2
56.745,7792,7792,7792,0,2
56.752,7792,7792,7792,0,2
56.764,7822,7822,7822,0,28
56.775,7822,7822,7822,0,19
56.801,7822,7822,7822,0,19
56.814,7852,7852,7852,0,3
56.819,7852,7852,7852,0,4
56.826,7852,7852,7852,0,4
56.852,7852,7852,7852,0,4
56.865,7883,7883,7883,0,20
56.875,7883,7883,7883,0,20
56.902,7883,7883,7883,0,14
56.916,7914,7914,7914,0,14
56.926,7914,7914,7914,0,14
56.952,7914,7914,7914,0,21
56.990,7914,7914,7914,0,2
57.016,7945,7945,7945,0,3
57.026,7945,7945,7945,0,3
57.051,7945,7945,7945,0,2
57.067,7976,7976,7976,0,2
57.076,7976,7976,7976,0,2
57.097,7976,7976,7976,0,2
57.102,7976,7976,7976,0,2
57.117,8007,8007,8007,0,3
57.127,8007,8007,8007,0,3
57.151,8007,8007,8007,0,7
57.168,8038,8038,8038,0,7
57.175,8038,8038,8038,0,7
57.202,8038,8038,8038,0,2
57.218,8069,8069,8069,0,2
57.226,8069,8069,8069,0,17
57.251,8069,8069,8069,0,12
57.270,8102,8102,8102,0,12
57.275,8102,8102,8102,0,12
57.300,8102,8102,8102,0,36
57.320,8102,8102,8102,0,36
57.326,8102,8102,8102,0,36
57.341,8102,8102,8102,0,21
57.352,8102,8102,8102,0,21
